,endoscopic,control,gastric,duodenal,bleeding,non,invasive,mechanical,ventilation,other,partial,resection,small,intestine,aorto,coronary,bypass,three,arteries,single,internal,mammary,artery,temporary,tracheostomy,open,replacement,aortic,valve,with,tissue,graft,interruption,the,vena,cava,venous,catheterization,not,elsewhere,classified,percutaneous,abdominal,drainage,hemodialysis,esophagogastroduodenoscopy,egd,closed,biopsy,endovascular,total,embolization,occlusion,head,neck,vessels,four,more,continuous,for,less,than,consecutive,hours,transluminal,angioplasty,ptca,endoscopy,mitral,insertion,endotracheal,tube,enteral,infusion,concentrated,nutritional,substances,reduction,fracture,fixation,femur,heart,valvuloplasty,without,one,excisional,debridement,wound,infection,burn,procedures,on,excision,destruction,lesion,brain,transfusion,packed,cells,right,hemicolectomy,implant,pulsation,balloon,colonoscopy,two,thoracentesis,incision,cerebral,meninges,central,catheter,placement,guidance,left,cardiac,renal,dialysis,transplant,liver,spinal,tap,arterial,implantation,automatic,cardioverter,defibrillator,system,aicd,diagnostic,ultrasound,peripheral,vascular,shunt,combined,vessel,s,arteriography,injection,thrombolytic,agent,approach
147,0.6440293,0.48201177,0.58341074,0.3827148,0.68127406,0.41535714,0.3455305,0.04637579,0.04746274,0.22221833,0.53872323,0.54263026,0.34677276,0.6189343,0.4701998,0.123536475,0.8761933,0.26288003,0.84769726,0.06700255,0.10622206,0.6242065,0.5478384,0.34561032,0.35841542,0.37335387,0.21311057,0.022531291,-0.13687047,0.27712232,0.40103477,0.8550639,0.37629533,0.28175354,0.6151826,0.9397823,0.49788058,0.23148733,0.75931334,0.33221576,-0.23821618,0.37933022,0.12602748,0.10681764,0.012388803,0.3591567,0.13575536,0.1976975,0.34519315,0.7936665,-0.25865296,0.7099562,0.6145252,-0.035612546,-0.09398446,0.94050926,0.13481678,0.25116885,-0.06507069,0.14979193,0.20653264,0.2246698,-0.25259745,0.30538434,0.45432687,0.6057685,0.12160843,0.5341332,-0.3246042,0.2411219,0.41188547,0.364821,0.09591196,0.12609793,0.23684114,0.1378483,0.46054667,0.16182473,0.5362758,0.33821926,0.14736128,-0.03147828,0.0019999873,0.49066517,0.33050218,0.5629151,0.43692273,0.38869032,0.5572368,0.21986513,0.3473967,0.5248338,0.453523,0.5162012,0.6865394,0.4556803,0.72467345,0.2020004,0.9415331,0.39354092,0.41190043,0.56955993,0.32781172,0.39711872,0.5168397,0.34349945,0.26121697,0.60141104,0.42178783,0.76901716,0.024720952,0.17997766,0.07833525,-0.13863283,0.3212481,-0.0335868,0.29911727,-0.01000159,0.5492563,0.27995226,0.49288553,-0.27629533,0.27937,0.32195625,0.13516185,0.16421476,0.24537498,0.24981266,0.09969023,0.21424732,0.17413844,0.23116903,0.37453353,0.2591761,0.3691382,0.38607967,-0.22549309,0.81948245,0.3625604,0.39390153,0.36101696,0.27545893
148,0.15447953,-0.14071666,-0.28021705,-0.14300771,-0.03951806,-0.11202956,-0.47162884,-0.65129524,-1.0976124,-0.30595702,-0.82024705,-0.086156264,-0.5598628,-0.5905889,0.11115534,0.52830905,-0.5923523,-0.28968966,-0.14037815,-0.074875385,0.22080278,-0.10237063,0.09512436,-0.038041033,-0.2794515,-0.44945028,0.056407947,0.008800922,-0.017766122,0.004286452,-0.32959798,0.011028709,0.100633875,-0.16890462,0.490687,0.1885407,0.23729956,-0.1378634,-0.3044689,-0.38628694,-0.26518542,0.5885466,0.11214075,0.042381648,0.049427077,-0.73849374,-0.15063027,-0.4840812,-0.6708031,0.6000935,-0.3394474,0.21767952,-0.1333124,-0.54840684,-0.2121697,-0.3907778,-0.24188639,-0.11376754,-0.18590862,-0.30823195,-0.30191097,-0.017781362,-0.32538474,-0.04810268,0.47141057,0.37132305,-0.10071914,-0.28560188,0.14963606,-0.19387087,-0.5905063,-0.38298497,-0.46541905,-0.06506303,-0.22160296,-0.520433,-0.33020487,-0.37998328,-0.052010924,-0.42292464,-0.37007833,-0.2770999,0.17462523,-0.21528493,-0.13997601,-0.25378805,-0.08625731,-0.25417677,-0.36086923,-0.39569196,0.013052579,-0.30384567,-0.051978115,-0.14785461,-0.2324034,-0.27424657,-0.14698826,-0.59777606,-0.17838417,0.05590287,-0.39519066,-0.033753984,-0.26761934,-0.103935465,-0.4126034,-0.33542076,-0.052530386,0.040113434,-0.0007318626,-0.0051561724,-0.22704116,0.48683628,0.14042316,-0.25122532,0.05068528,-0.09988126,-0.16941439,-0.2116403,-0.13654612,-0.46519387,-0.06786664,-0.2701172,-0.13807763,0.21854731,-0.35530853,0.22797962,0.021475496,-0.12092628,-0.28435326,0.17873517,-0.25324145,-0.38280517,-0.381697,0.011098517,-0.10206232,-0.13463119,-0.47964048,-0.59001946,-0.0709577,0.34388813,-0.13134935,0.06610367
149,-0.10965767,-0.20913358,-0.25707275,-0.36125892,-0.6639574,-0.7033043,-0.21529117,-0.1698716,-0.24065086,-0.3416314,-0.24481994,-0.12844251,-0.5436287,-0.23951475,-0.08638922,0.10357778,0.26901183,-0.3538503,-0.26046407,-0.60447156,-0.5396375,-0.32384348,0.056906175,-0.35808122,-0.15347607,-0.5041771,-0.4377356,-0.26382113,-0.36346906,-0.7635586,-0.26644242,0.04277639,-0.6531879,-0.19916256,-0.2497108,-0.2561244,-0.5708684,-0.4730733,-0.5031708,-0.67286223,-0.045483578,-0.08714865,-0.2888187,-0.757463,-0.31925678,-0.20871466,-0.24943879,-0.273727,-0.4793193,-0.20714344,-0.09729668,-0.38761887,-0.30571127,-0.5258513,-0.6220393,-0.43643704,-0.34089214,-0.61396974,-0.20583153,-0.17902993,-0.55932987,-0.49981207,-0.6857428,-0.3136057,-0.081907734,-0.09291673,-0.1648487,-0.43574694,-0.4650418,0.070382655,0.12458986,-0.10404942,-0.3853768,-0.024583435,-0.24247646,-0.35489652,-0.30572844,-0.14041369,0.013191897,-0.44832656,-0.27930605,-0.24494027,-0.7471352,-0.55461496,-0.39811218,-0.16499816,-0.7279115,-0.09506516,-0.75676,0.23110794,-0.60315716,-0.13413289,-0.29634237,-0.4827381,-0.49899778,-0.54052657,-0.38540605,-0.19368553,-0.6252879,-0.19818528,-1.0078241,-0.21281078,-0.113901764,0.016132163,-0.1338913,-0.36942074,-0.3888816,-0.28069454,-0.24721497,-0.3782044,-0.54064226,0.11642657,-0.32423115,-0.24384269,-0.16238348,-0.06554805,-0.36151052,-0.2821295,-0.18184894,-0.40927953,0.08582421,-0.57569873,0.010090993,-0.2766007,-0.49704996,-0.66475093,-0.55299205,-0.6280351,-0.12093477,-0.6378115,-0.4519248,-0.11339232,-0.20812054,0.03281653,-0.25188845,-0.24354464,-0.20623825,-0.30574006,-0.22396894,-0.27136534,-0.94990027,-0.6651542
150,0.25219458,-0.2509212,-0.3128674,-0.39755428,0.114976056,-0.012729604,-0.51287067,-0.15634489,-0.5072627,-0.10144892,-0.056906477,0.055430785,0.036129206,-0.1523919,-0.03215779,-0.2397405,-0.11524905,-0.43208265,-0.34829324,-0.26136893,0.0040537054,0.21979307,-0.6941192,-0.12830213,-0.41934124,-0.16824679,-0.0045631076,-0.67904776,-0.37658226,-0.103782505,-0.030964594,0.026086628,-0.25439322,0.027446812,-0.40522522,-0.48382393,-0.4470296,-0.24452452,0.19039421,0.45946226,-0.19441122,0.33320513,-0.1189016,-0.22905442,0.22885473,0.19479628,-0.0025558034,-0.27556446,0.34468466,-0.18624265,0.07183704,0.30455768,-0.27251476,-0.1943288,-0.27607787,-0.12462411,-0.42044327,-0.044200674,-0.4679157,-0.23140275,0.0018654087,0.029084228,-0.17559268,-0.41642943,0.069016226,-0.13359298,0.023619754,0.09507267,-0.30667683,-0.18296748,-0.6725348,-0.33405095,-0.39676243,-0.2513759,0.25878713,-0.11616199,0.26859248,0.14233255,-0.24644113,0.0075097783,0.06233912,-0.01867108,-0.29180384,0.35308954,-0.32689792,-0.14190543,-0.17365558,-0.65327406,-0.18901505,-0.28373563,0.12413483,0.022625357,-0.17610829,0.20367761,0.0016340697,0.12136119,-0.026099302,0.48658386,0.16380808,-0.16713975,-0.32803357,0.08774669,-0.03981263,-0.22909433,0.23415166,-0.40399525,0.11314585,-0.37270784,-0.049246863,-0.21116476,-0.07785116,-0.22239701,-0.2045303,0.033703245,-0.19293249,-0.16197799,0.28058496,0.3440187,0.16807574,0.6338273,-0.40611243,-0.14650075,-0.33653963,0.031616494,-0.067640975,-0.035506323,-0.32381684,-0.27230513,0.06670393,0.3116224,0.32410136,-0.05290045,-0.2726979,-0.16808629,-0.02146279,-0.43975013,-0.24485041,-0.11912927,-0.14483468,0.1796821,-0.23337674,-0.15251034
151,-0.2822226,-0.31218857,-0.47385952,-0.32478487,-0.35834727,-0.06597521,-0.4635604,0.02677588,-0.44943288,0.0298306,-0.034490693,-0.81144553,-0.31238535,-0.3000925,-0.41666573,-0.5535255,-1.0533065,0.18136288,-0.042484228,0.0010431255,-0.08871943,-0.7171502,-0.46171036,-0.097044006,-0.30675408,-0.45868164,-0.5207031,-0.43041134,-0.57346296,0.27472815,0.12762296,-0.3656442,-0.04051164,-0.07313094,-0.19241746,-0.14747344,-0.060554698,-0.81351805,0.2785334,-0.12131339,0.078866936,0.027993726,-0.43456545,-0.29596493,-0.36379498,-0.6546553,-0.041802004,0.052575536,-0.38676605,-0.45402527,-0.58826756,-0.8558104,-0.6252636,-0.34061727,-0.41223967,0.1495867,0.089048415,-0.0685816,-0.18360299,-0.22607209,-0.20456308,0.10614888,-0.3500479,-0.5083071,-0.33757743,-0.767991,-0.014894982,-0.60751843,-0.37988895,0.14403228,-0.2860198,0.18894386,-0.48515365,-0.685663,0.33389664,-0.19844186,0.6114417,-0.088359125,-0.023034133,-0.36500105,-0.32631037,-0.49925813,-0.40092912,0.048406046,-0.077845655,-0.089277446,-0.32356992,-0.107392654,0.07024492,-0.08622639,-0.25345695,-0.030239934,-0.25779346,0.06489906,-0.096349776,-0.19668579,-0.458231,0.4780477,0.42849994,-0.35786802,-0.9867814,-0.3412555,-0.46628794,-0.06392946,-0.54724485,0.21225622,-0.46196803,0.030337574,-0.5877844,-0.038317885,-0.23452751,-0.13250616,-0.19292584,0.26815978,-0.3212085,-0.52462804,-0.3825646,-0.18266103,-0.65658224,-0.2569752,0.22164558,0.15912704,-0.44067043,-0.3565418,-0.3166154,-0.6705971,-0.8148475,0.1300793,-0.073213436,-0.38118467,-0.33858195,-0.16817541,-0.20213535,-0.52732563,0.04006345,-0.042458843,-0.21471857,-0.78619677,0.067110755,-0.50159174,0.33236653,-0.18350264
152,-0.17708105,0.053084906,0.18333775,0.2952411,0.17835943,0.10525143,-0.32028827,-0.059642904,0.18615517,0.26029325,-0.030637035,-0.22811803,0.21683462,0.23963743,0.14436527,0.15333924,0.07692008,0.13923144,-0.16758996,-0.03636971,0.46350977,0.025409134,-0.05385691,0.105568156,-0.36322585,0.5848926,-0.29919064,-0.11027318,-0.6310491,-0.08041259,-0.06599674,-0.41749862,0.05313396,-0.1966308,0.120092124,0.121231996,0.2967336,0.32662785,0.19458957,0.17906302,-0.22726172,0.046909045,0.69490033,-0.015676554,0.18204567,0.36613134,-0.018980261,0.11727425,-0.29794544,-0.031127376,0.10405703,0.14143473,0.09580226,-0.45752683,0.14310984,-0.11722036,0.075012796,0.22648776,-0.087174855,-0.15325841,0.24611965,0.076486595,0.33082506,0.040592846,-0.24334075,-0.06394956,0.040397707,0.20021679,-0.43864506,-0.16000158,0.03016739,0.12698334,0.22628605,0.05802547,-0.017269893,0.25822,0.10809556,-0.09164819,-0.42184553,0.4607413,-0.16019869,0.26209384,-0.3094694,0.087930806,-0.11965857,-0.40696695,-0.4580615,-0.34126127,0.20675017,-0.7671473,0.13262632,-0.2501152,-0.5490415,-0.36426863,-0.41850254,0.17351381,0.32205677,0.1821061,-0.24565591,0.21059957,0.33272,-0.60088104,0.23624961,0.017300205,0.32243106,0.17151754,0.06443344,-0.41820267,0.27927414,-0.1772434,0.10243118,-0.33444348,-0.11472409,0.35569975,0.11162319,0.21525656,0.34840363,0.14911696,-0.13246308,0.12550952,0.101861075,0.22124967,0.30011898,-0.32637274,0.37768823,0.068156056,-0.10528396,-0.36157754,0.087572314,0.177714,0.18181428,-0.11194674,0.16645701,-0.39201647,0.18577822,0.020383768,-0.101757064,0.3774056,-0.048082698,0.11468634,0.2655552,0.022853825
153,-0.2352903,-0.26550353,0.098019466,0.56120497,0.5790796,-0.3506872,-0.32748327,0.43310398,-0.0258392,-0.24236615,-0.032939684,0.5499128,0.014230972,0.26193267,0.05731828,-0.5927828,-0.30531976,-0.07472469,-0.114455484,0.5889906,0.013256462,-0.24523272,-0.1827611,-0.03803323,0.039156035,0.28881863,0.3949921,-0.20195894,-0.05849523,-0.43729544,0.07548501,0.27038682,0.17811427,0.027842684,0.27830082,0.19741198,0.13085358,0.11515688,-0.11056618,0.2575607,0.055771224,-0.001003734,0.04050989,0.024301654,0.26464915,0.039887022,0.14042412,0.5750173,-0.27200556,-0.21535042,-0.067056835,0.18781166,0.34563452,0.28179651,0.28623274,0.032515835,-0.005071984,0.32922685,0.013621107,-0.34002325,0.16386852,0.44939056,-0.06817578,-0.030442454,-0.28926662,-0.003971483,0.055196807,-0.16293535,-0.0091932155,0.7805713,0.42939502,0.1231879,0.28363773,0.15071443,0.27792773,-0.0328046,-0.069805294,-0.14303726,0.8292981,0.062662296,0.58218837,-0.5193904,-0.081787616,-0.12280727,0.24094133,-0.093328185,0.38531393,0.28408918,0.40971422,0.5386085,-0.6198267,0.04939066,0.47890893,0.5962341,0.21992065,-0.032544922,-0.14312215,0.26545995,0.26934278,0.054806165,0.27890232,0.23340544,-0.073252596,0.21028401,-0.043730978,-0.06915699,0.010726538,0.516127,-0.4504095,0.33476537,0.14916764,0.32988212,0.4232794,-0.29099688,-0.08708674,-0.44841406,-0.013093354,0.1527478,0.3132936,0.096651845,0.09022314,0.339126,-0.19761217,0.10257372,-0.14612918,-0.43921235,-0.2564837,-0.24287863,0.020129042,-0.6137093,-0.2309154,-0.20768222,-0.077994615,-0.5325579,-0.33338043,0.09097054,0.56506044,-0.08468844,0.13245471,0.064828314,-0.34691936,-0.55045897
154,0.0052743866,-0.47456497,-0.013194819,-0.40676078,-0.44593036,-0.009383292,-0.0675141,0.26824585,0.38779044,-0.19173688,0.020800224,0.18890661,0.06478349,-0.18119685,-0.17272985,0.44907877,0.04207812,-0.27072054,0.16715387,0.031621285,0.16594394,-0.3877736,-0.18963678,-0.2864074,0.29660118,0.19301984,-0.23693803,0.24936,0.17758688,-0.14697015,-0.012371223,0.118886806,-0.15023175,0.017955145,-0.5481383,-0.7660719,-0.23926015,-0.24769767,-0.38554138,-0.14686914,0.10971449,-0.09840365,0.07538009,-0.43159333,-0.007444583,0.03665715,-0.063695356,0.0958707,-0.11311329,0.3970184,0.018456405,-0.3031445,-0.4290885,0.07869369,0.08540258,0.30300856,-0.29436284,-0.048166603,0.05166322,0.012622394,-0.26805982,-0.43274203,-0.32103002,-0.40633303,0.08144808,0.056270096,-0.037323825,0.18764676,0.29383817,-0.145854,0.29236034,-0.10777619,0.15615755,-0.39286074,-0.16869621,0.5638146,-0.34690917,-0.40083972,0.19207428,0.14301479,-0.045927294,0.016083617,0.045743007,-0.11427212,-0.3299832,0.23649918,-0.31400818,-0.24036784,-0.06346503,0.09073195,0.33733633,0.13015549,0.12864877,-0.6218487,0.15702438,0.12658942,0.3785391,-0.0948451,-0.40501326,-0.46274364,-0.33137697,0.14274542,-0.37640497,0.045099236,0.22810067,-0.124564625,-0.36167458,-0.002367885,-0.1517605,-0.09609402,-0.25789696,-0.053502023,-0.033869315,0.14804864,-0.34990117,0.4453466,0.12898436,0.088645585,0.18174468,0.06798705,0.48067638,-0.24298844,-0.024589721,-0.26286522,0.34814733,-0.09622104,-0.24571389,-0.11663588,-0.2992559,0.41578373,0.41977096,0.09899763,0.57392794,-0.33762324,-0.028324332,0.38631928,0.03345583,0.07015426,-0.30645785,-0.026368534,-0.31166753,0.20205575
155,0.47508553,0.04909743,0.5617003,0.60006565,0.3257824,0.13171643,0.61910856,-0.10297424,0.2704275,0.19597705,-0.074247465,0.60467166,-0.13936639,0.26021495,0.3269663,0.7324535,0.3098841,0.11675707,0.98603445,-0.10553229,-0.11137051,0.3765043,1.1343114,0.047755085,0.38813278,0.18944252,0.3135749,0.7675928,0.64361167,0.28089944,0.20592964,0.18265098,-0.056787036,-0.117434934,1.2308359,0.93456835,1.05235,0.5873061,-0.04694835,-0.095446534,0.19781615,0.43087643,0.39969683,0.48684078,-0.030414395,-0.025242824,0.04639147,-0.0746483,0.26712716,0.4530964,0.48836774,0.7999428,0.54867303,-0.106942,0.11964291,0.6637861,0.10459059,0.33192372,0.07144164,-0.35576576,0.3782003,0.578569,0.5291729,0.23207814,0.24850252,0.59959507,0.06568511,-0.09223387,0.6765727,0.26251668,0.18752563,0.44365782,0.16582677,0.51980466,0.17501943,-0.031282276,0.2698279,0.1894798,0.11334338,-0.22772658,0.54975724,0.32434404,0.680604,0.19653836,-0.221491,0.17260203,0.097905725,0.084515914,0.05966214,0.51003695,-0.17935146,-0.12845966,0.07831839,0.019045575,0.56087524,-0.09806696,0.1357826,0.417164,0.3587652,0.6138109,0.8632994,0.50674766,0.4884194,0.5490449,0.050960217,0.12777956,0.26992896,0.21404855,0.17242011,0.69683564,0.052972574,0.8403553,0.11516186,-0.31240395,0.60713106,0.290183,0.17121333,-0.049657166,0.17779641,0.23133428,0.25550044,0.36665598,0.7320533,0.6482348,-0.103483394,0.5507519,0.6316236,0.33240157,0.099781245,-0.19352908,-0.08055326,0.49994147,0.35421237,0.6385956,-0.00772675,0.44681835,-0.20627053,0.44125435,0.68293566,0.42258742,0.16676345,0.017101001
156,-0.3870167,-0.22508007,-0.37305227,-0.4134009,-0.21451637,-0.11411812,-0.50796944,-0.10091409,-0.5402799,-0.08778828,0.3116767,-0.64194316,0.20879051,-0.2714585,-0.15463628,-0.12183476,-0.30720627,0.3455997,-0.0030351223,0.21856296,0.15016675,-0.18917795,0.0784846,0.11527863,-0.71381444,-0.33641315,0.019546516,-0.37033704,-0.28376776,-0.039887264,0.05513329,-0.4002508,-0.38465253,-0.095175765,-0.061319403,-0.12441573,0.24077798,-0.24797274,0.28691807,-0.3249659,-0.116029285,-0.45395473,-0.1624916,-0.3919217,-0.13506019,-0.6229712,-0.03462429,-0.11766097,-0.57161546,-0.49790776,0.088469006,-0.25377756,0.3113644,0.12271885,0.00050459115,-0.03912831,0.39579216,0.20956415,-0.0040545217,-0.11704169,0.34084377,0.19474821,-0.2595354,-0.081566215,-0.48022017,-0.4391362,-0.08027421,-0.663849,-0.05352548,0.14058565,-0.1798044,-0.24986048,-0.38663846,0.20847416,-0.31973156,0.09284135,-0.3013621,-0.18397912,-0.40075436,-0.21979243,-0.04558206,-0.08358313,-0.3772733,-0.17843492,0.28046596,-0.74781203,-0.6438042,-0.60714954,-0.19440593,-0.089288995,-0.38943413,-0.10032517,-0.11227054,0.103406124,-0.29326066,0.08383819,-0.38357002,-0.31899902,0.004952266,0.068564154,-0.98777634,-0.2714871,-0.18233573,-0.12142254,-0.54713064,0.41227514,-0.46364868,-0.67103046,0.16675745,-0.17093804,0.29593092,-0.27340934,-0.09724672,-0.45680207,0.09550523,-0.03847491,0.034379695,-0.22671068,-0.16560052,-0.07773728,0.030092752,-0.006347431,0.044151723,-0.49011344,-0.13372928,-0.81971496,-0.40819734,0.10333002,0.148474,-0.26509225,-0.20179375,0.49701205,0.08558479,-0.10195587,0.04638523,-0.17065622,-0.033799026,-0.47070938,0.13261692,-0.32404736,-0.36984763,0.006952828
157,-0.2782872,-0.29908404,0.05839051,0.028947983,-0.17428793,-0.20607333,-0.3004651,-0.5713675,-0.4066809,-0.14011367,0.30859253,-0.30228174,-0.38610107,0.23057418,-0.30758193,0.1700271,-0.33088803,-0.00034006053,-0.0110794315,-0.30443895,0.2518188,0.3814546,0.1458251,-0.48925322,-0.39214444,-0.48931018,-0.20966694,-0.3095973,-0.14714819,-0.055896316,0.17162175,-0.26837152,-0.33099088,-0.10004184,0.04175601,0.10945056,0.3618678,-0.1901751,-0.16294011,-0.37564793,-0.10365206,-0.67049766,-0.10129874,-0.6538628,-0.5497486,-0.3287962,-0.07315276,-0.27809146,-0.34222454,-0.62781876,0.04177894,-0.49116644,-0.07703454,0.11958954,-0.072267674,-0.17641829,-0.050604142,0.04116892,-0.6185765,-0.3504931,0.08901391,0.059783284,-0.2123307,-0.29002976,-0.8360122,-0.60173,-0.13551134,-0.17509778,-0.21739978,-0.85211223,-0.14688,-0.07122294,-0.32981363,-0.43926686,-0.31530467,-0.6010352,-0.43022582,0.28039178,0.03707569,-0.074934505,-0.09324062,-0.0651638,-0.7721652,-0.08966448,-0.47327307,-0.4571205,-0.5352741,-0.041885022,-0.68172014,-0.01871365,-0.44217786,-0.12400385,-0.5545114,-0.1798477,-0.2584562,0.18430232,-0.3686805,-0.3627202,-0.55786127,-0.69118065,-0.49114394,-0.5959824,-0.43246582,-0.5501108,-0.29310504,-0.11073588,-0.69296163,-0.60890186,0.12218879,0.25355864,0.017507484,-0.38999897,-0.8045223,-0.7922906,-0.44664437,-0.08366429,0.19468541,-0.6670898,-0.52940726,0.13028646,-0.22152418,-1.1698147,0.27016056,-0.7329621,-0.58307064,-0.9886234,-0.74685055,0.16948232,-0.16904871,-0.4196354,-0.4749117,-0.28547305,0.15512082,-0.22237335,0.111868426,0.25815386,-0.100010134,-0.3652971,-0.42037058,-0.47627136,-0.18566082,-0.2039061
158,-0.5510318,0.10112473,-0.04407057,-0.79818934,-0.1914986,0.032200422,0.026867803,0.2685783,-0.09308487,-0.12641028,-0.5316957,-0.6857012,-0.48084393,-0.35854462,-0.6788514,-0.22532916,0.24084546,-0.1343477,-0.3367177,-0.365578,-0.7976252,-0.15793394,-0.5588468,-0.1157094,-0.28121048,-0.25407946,-0.08465165,-0.33397713,-0.036293916,0.034651984,-0.26667726,-0.37945104,-0.34412152,0.11954464,-0.85866976,-0.82904446,-0.34609336,-0.48459074,0.27521813,-0.5635904,-0.23398246,-0.93585277,-0.59416085,-0.7657877,-0.35797095,-0.40604985,-0.029731605,-0.34151325,-0.94440335,-0.9468357,-0.32802534,-0.7850972,-0.36856112,-0.32566008,-0.61862946,-0.23602982,-0.15853181,0.10076547,-0.26573837,-0.082598716,0.08549548,0.11291397,-0.6174168,0.046422027,-0.87783027,-0.7870203,-0.18508424,-0.75192064,-7.922349e-05,-0.3715374,-0.37879282,0.1595305,-0.0885699,-0.050357085,-0.08734318,0.2011367,-0.049048554,-0.012659828,-0.22066483,-0.13030647,-0.4633898,-0.15067278,-0.46833745,0.09234139,-0.065754354,-0.40488303,-0.35045075,-0.08314003,0.2900768,-0.34384164,-0.0684595,0.04036652,-0.2809498,0.13546297,-0.32421622,-0.34737036,0.11545876,-0.08447415,-0.048570223,-0.4498449,-0.36580333,-0.08315174,0.32228646,-0.42620856,-0.57117057,-0.14692755,-0.7843663,-0.18554956,-0.2793933,-0.3752912,-0.3291739,-0.38483647,-0.6380175,-0.44093993,-0.3165905,-0.031928983,-0.43974724,-0.15566255,-0.6209232,-0.2968395,-0.13403279,-0.34577537,-0.55635285,-0.38000098,-0.40560794,-0.66813195,-0.43480653,-0.11087901,-0.009271502,-0.16476661,-0.64771885,-0.1568513,-0.06568063,-0.21748061,-0.2654808,-0.4279318,0.35881406,-0.9910477,-0.1948024,-0.39984888,-0.29079494,-0.50944805
159,0.09858821,-0.2210908,-0.35258722,-0.25152606,0.49592957,-0.27243686,0.3875672,0.07675366,0.082502574,0.22458488,0.20040596,0.69695634,0.03301832,0.23004247,0.4314092,-0.13334464,0.38550183,0.122916594,0.10774871,-0.26180267,0.35454968,-0.14780241,0.10625629,-0.11753249,-0.080564626,0.29568136,0.39900625,-0.023247657,0.4500032,0.0716616,0.19515169,0.5877432,-0.19499965,0.29052612,-0.1949937,0.059211988,-0.15673777,0.07888698,-0.16768728,0.2296442,0.1267407,0.111493066,0.58719033,0.25771588,-0.3015146,0.36992458,-0.011752825,0.0006200263,0.31347862,0.48380658,-0.22007734,0.55255216,0.27968127,0.17797847,-0.018920392,0.15972057,0.14141813,-0.1438801,-0.42617363,-0.039795026,-0.2021319,-0.07737205,0.06774527,-0.3176242,0.44250578,0.47579712,0.03024897,0.42530376,0.18260063,0.34790522,0.07007861,0.27634507,0.27669653,0.29757518,0.1752973,0.024340637,0.14900117,0.025988437,0.12437962,0.050288536,0.28980994,0.472891,0.5201143,-0.051350594,0.11578411,0.3961968,0.033478633,-0.0148274405,0.4526807,0.13675243,0.15785001,-0.3459734,0.28132525,0.5057222,0.12988628,0.23184893,0.23587362,-0.2267106,0.11073942,0.07573291,0.102173015,0.50012076,0.0038191087,0.6331694,0.37362063,0.069330975,0.15669483,0.36318555,0.099778056,0.40909863,0.39952007,0.3884456,0.36633703,0.19788492,0.053758416,0.14547044,-0.18657888,0.08516533,0.5354676,0.23965083,0.46200308,0.036830906,-0.11967069,0.61818594,-0.37399802,0.50348073,0.34126717,0.13683538,0.08345758,0.30717894,0.37255698,-0.0304739,0.32723665,0.5977308,0.17766583,0.14628883,-0.056767095,0.20096917,0.12051014,0.2297172,-0.28068587,0.16312557
160,0.15722063,0.03822382,0.24532062,0.082195014,0.11554381,-0.07907706,-0.11412205,-0.28586388,-0.020446142,-0.34062415,0.07032832,0.3122201,-0.20059466,0.11483985,0.25494194,0.51081574,0.32350314,-0.07049867,0.16547866,-0.068634,0.26833215,0.36308864,0.17901011,0.09510261,0.14591894,0.57092535,0.0057414686,0.24814518,0.06429467,0.10789172,0.24378276,0.16407256,-0.06347374,-0.0120840715,0.2227003,0.17675842,0.2864638,-0.30765036,-0.10900924,0.08000063,0.39038384,0.23154637,-0.029306652,0.09480148,0.10189248,-0.036942944,0.14291407,0.26216558,0.4312871,-0.1771517,0.00721188,0.029726041,0.2538114,0.35468256,0.34564573,0.18929283,0.05461565,-0.348818,-0.01539182,0.2414259,-0.3184661,-0.08505578,-0.26054093,-0.017170353,0.42178887,0.31922677,0.1413251,0.027507316,0.1286422,0.5324008,0.098071545,0.23257633,-0.3341814,0.107174166,-0.1724808,-0.014859651,0.12304374,-0.16029343,0.71330094,0.5213836,0.5098855,0.45359802,0.33721745,0.25771776,0.25007918,0.42363426,-0.04528249,-0.0809814,0.10716335,-0.4579492,-0.060647793,0.13035253,0.4176207,0.08753193,0.33846626,0.2628779,0.15020908,0.25002125,0.55153364,0.29906625,0.17973556,0.5547687,0.2210932,0.31313235,-0.040193293,0.0062874123,-0.22918902,0.17621893,0.29032785,0.33152345,0.43341815,0.088786066,0.34868142,0.1334036,0.4797631,0.2930266,0.21429949,-0.050338663,-0.20856461,0.42833123,0.063579865,0.12177819,0.17195015,0.55970734,0.6170808,0.3111565,0.39870873,0.5409874,0.21602374,0.19872886,-0.14243855,0.68584263,0.15124305,0.2611488,0.09518382,0.10642465,0.10116026,-0.095196225,-0.13203214,-0.4150244,0.22013196,-0.09012124
