,diabetes,with,ketoacidosis,type,i,juvenile,uncontrolled,coronary,atherosclerosis,native,artery,pneumonitis,due,to,inhalation,food,vomitus,aortic,valve,disorders,other,pulmonary,embolism,infarction,thoracic,aneurysm,without,mention,rupture,congestive,heart,failure,unspecified,subarachnoid,hemorrhage,acute,on,chronic,diastolic,alcohol,withdrawal,septicemia,myocardial,anterior,wall,initial,episode,care,atrial,fibrillation,subendocardial,pancreatitis,gastrointestinal,tract,cirrhosis,liver,respiratory,alcoholic,streptococcal,inferior,intracerebral,obstructive,bronchitis,exacerbation,diverticulosis,colon,mitral,malignant,neoplasm,upper,lobe,bronchus,lung,subdural,pneumonia,organism,duodenal,ulcer,obstruction,methicillin,susceptible,staphylococcus,aureus,paroxysmal,ventricular,tachycardia,cerebral,escherichia,coli,e,secondary,brain,spinal,cord,kidney,following,injury,open,intracranial,wound,no,loss,consciousness,human,immunodeficiency,virus,hiv,disease,state,complicating,a,procedure,dissection,aorta,postoperative,infection,systolic,inflammatory,reaction,vascular,device,implant,graft,gram,negative,organisms,occlusion,stenosis,carotid,nonruptured,single,liveborn,born,in,hospital,delivered,cesarean,section,abdominal
170,0.033562534,-0.1881341,-0.119733125,0.0973462,0.05203446,0.35723567,-0.078260146,-0.49116504,-0.17686088,0.4649728,-0.5164254,-0.32500958,-0.06274996,-0.44320232,-0.59525716,-0.2207995,-0.28060165,-0.37027812,-0.0035578709,0.10981336,0.045618128,-0.47791004,-0.88484114,-0.4473241,0.009173586,-0.21786256,0.089665174,-0.2446418,0.32004932,-0.121850446,-0.04885316,-0.018832577,0.1367987,-0.4698061,-0.543648,0.19696984,-0.22325231,0.3027695,-0.45131245,-0.21502349,-0.12734337,-0.07300592,-0.6239056,-0.25986642,-0.06674252,0.12362896,-0.110037036,0.14192516,-0.29529274,-0.075858444,-0.71551484,-0.018837411,0.065155484,0.3165254,0.108349085,0.08046052,-0.3266352,0.21825902,-0.560168,-0.38051248,-0.36856782,-0.17489834,0.076031774,-0.028753335,-0.08073726,0.099281885,-0.15902068,0.037330672,0.16121653,-0.065927334,-0.5805496,-0.51592803,-0.36388704,-0.4725517,-0.36302936,-0.27329683,-0.10810009,0.15866347,0.05478295,-0.6389024,0.09651851,-0.6185791,-0.43564147,-0.36760312,-0.23917209,-0.37318766,-0.4398458,-0.20315287,-0.3113108,0.03636739,0.07002374,-0.31396085,-0.19044611,-0.61761516,0.27855846,-0.050001718,-0.028954588,0.4844991,-0.5887984,-0.25174358,-0.043727167,-0.4135108,-0.49562958,-0.08918001,-0.43268698,-0.37182695,-0.08143934,0.27785128,0.5594559,-0.14827946,0.14677666,-0.12901816,-0.21648686,-0.17933507,-0.20689036,-0.13202997,-0.58563554,-0.35028708,-0.20437065,-0.5576742,-0.2669666,0.24949637,0.17235602,-0.86145854,-0.442959,-0.55947065,-0.1564157,0.094844475,0.007552546,-0.054203365,0.056404766,-0.750997,-0.50095457,0.03591092,0.0060076904,-0.35979062,-0.79475963,-0.33787295,-0.27438992
171,-0.0074307993,-0.10618931,0.28696325,-0.066860706,-0.17063338,-0.33922544,-0.48980886,-0.15660511,-0.15914965,-0.2837862,0.1693047,0.055918172,-0.15234363,-0.0084606875,-0.41885203,0.10052742,-0.015132256,0.084737286,0.11328469,-0.22410113,-0.2711208,-0.6197171,-0.17763567,0.037496,-0.040607475,0.07661233,0.320312,0.038722374,0.16800782,0.054940067,-0.0630408,0.47991824,-0.23066373,0.019104805,0.26490614,-0.20757325,-0.45476654,-0.30848768,-0.44529843,-0.30899808,0.11499561,0.20072114,-0.3107744,0.059843685,-0.12836842,0.10433352,0.17044744,0.0804134,-0.21073411,0.24133332,-0.058907334,0.41300938,-0.014882138,0.13795693,-0.094496764,-0.39279413,-0.006673275,-0.07358516,0.3517171,0.059670005,-0.34420824,-0.2626119,-0.18100342,-0.106090784,0.32133576,0.046246696,-0.022749452,0.21420273,0.17653996,-0.04605558,-0.51206094,0.006263416,-0.6259383,-0.05990794,0.25689134,0.048570827,0.13386193,0.338752,-0.015272046,0.17079051,0.009503438,-0.0026621763,0.18699546,-0.2135775,-0.41033497,0.19037749,-0.47589883,-0.14316158,0.10390165,-0.2082652,-0.4651142,-0.45400965,-0.21047133,-0.28631827,-0.20446944,-0.19400576,0.13416044,-0.14799666,-0.027559774,0.331798,0.3892863,0.21202253,0.046305202,-0.14787462,0.03673952,-0.38044772,-0.03698622,-0.092691675,-0.38042668,-0.30294642,-0.11923328,0.6546876,0.24117057,0.032477826,0.31831098,-0.05551876,-0.37025937,-0.22174181,0.09753585,-0.41404983,0.47867352,0.50795865,0.09078263,-0.22841635,0.13174115,0.029071573,-0.11623013,0.26865646,-0.06606553,-0.0007192414,-0.46579173,0.009893402,-0.03309513,-0.18989368,0.11785462,0.030573776,0.47600725,-0.14862537,0.07639365
172,0.2803973,-0.036248155,0.24456231,-0.052483615,0.20463985,-0.050633434,0.19359508,0.36810687,0.77863926,0.2611435,0.49700505,0.6131158,0.37575835,-0.32320043,0.2442465,-0.0023631563,0.19221628,0.54666245,0.6929325,0.41877586,0.22411163,0.6545776,0.55550843,0.6003901,0.59181726,0.35788637,-0.11134266,0.080778934,0.6074267,0.6295049,0.48088193,0.2835095,0.21121097,0.061929125,0.36600226,0.116420686,0.17401142,0.097730234,0.63911384,0.34837964,-0.02913057,0.6119983,0.48051482,0.30220693,0.7162748,0.3209748,0.07837715,0.22308214,0.6692809,0.5568511,0.5117747,0.3973654,0.52868354,0.6882799,0.6287949,0.63970363,0.39920846,0.35279363,0.56622934,-0.26459175,0.16617897,0.4830012,0.2480566,0.28456137,0.602537,0.6366804,0.5590377,0.0963612,0.25803915,0.41246286,0.07566405,0.2622047,0.7003157,0.4920091,0.35224468,0.20009366,0.09109204,0.39611304,0.5948483,0.5872066,0.31327617,0.45975712,0.680247,0.3997757,0.7960748,0.47422862,0.2723582,0.4556308,0.3596663,0.6184033,0.4106825,0.3119255,0.44914746,0.57457894,0.6400144,-0.011943386,0.80897367,0.40171796,0.48899582,0.7280344,0.039027397,-0.12868543,-0.049815442,0.5140506,0.72011274,0.27095348,0.18802555,0.30174184,0.30289438,0.577573,0.062092945,0.1368441,0.07581877,0.35223734,0.34512755,0.39442483,0.7180284,0.45603094,0.14591998,0.25407717,0.16825566,-0.2034002,0.17653361,0.3770583,0.1585225,0.3398167,0.4968643,0.90807104,0.21665765,0.48776436,-0.005522635,0.38857308,0.29915068,0.25735787,0.33975154,0.19100544,0.4708496,0.36594912,0.50914115
173,-0.18729724,0.14370269,-0.40585497,-0.18586656,-0.022122359,-0.3721355,-0.2612707,-0.058101784,-0.18200344,-0.009331982,0.14238445,-0.14749055,0.073888786,-0.108621724,-0.30161315,-0.26941255,-0.33883294,-0.42888883,-0.067412555,-0.50321627,-0.10511867,-0.39641672,-0.22614272,0.32963595,-0.44784835,-0.17048766,-0.0501538,-0.011136033,-0.38502285,-0.16163503,0.0336616,-0.16861105,-0.08596434,-0.52937424,-0.22673105,-0.2209961,0.25690147,-0.546993,-0.29002544,-0.24919322,-0.22068177,-0.53316414,0.16764653,0.040718548,-0.014564774,-0.052088346,0.054834627,-0.65575886,-0.15910523,-0.12800598,0.31034884,-0.11455233,-0.6054968,-0.42899364,0.064695336,0.12294659,-0.44670686,0.0047180387,-0.18200123,0.32079,-0.5603016,-0.39928994,-0.122493945,-0.15540266,-0.060571816,-0.028544726,-0.20109397,-0.42650035,-0.4153072,-0.16109918,0.63885045,0.073207594,-0.29494366,-0.8171879,-0.04446936,-0.4582934,-0.3566592,-0.22018024,-0.14959186,-0.4425041,-0.27596185,-0.32582048,-0.27789536,-0.5646962,-0.16997533,-0.13665639,-0.18048774,-0.060403615,0.040577084,-0.04156494,-0.009318738,-0.29871288,-0.6262574,-0.48430672,-0.20605515,-0.013345595,-0.5348974,0.18679424,-1.0398724,-0.33821288,0.20781334,-0.051715262,-0.21349251,-0.5043081,-0.85054016,-0.13806774,-0.18844397,-0.18219753,-0.24633421,-0.25207618,0.10008884,0.20445381,0.01941047,-0.17106685,-0.26247004,-0.49276638,-0.11756636,-0.66158,0.24540907,-0.3367718,-0.2622983,-0.30254176,0.43498892,-0.458007,-0.10865261,-0.6463696,0.012595856,0.07589327,-0.21672025,-0.28638566,0.17526433,-0.68692064,-0.23625578,-0.047580447,-0.10805866,-0.4236993,-0.61759365,0.08468657,-0.39896044
174,0.11080445,-0.36458716,-0.056034278,-0.08457979,0.053874377,-0.11554101,0.11756757,0.080157615,-0.10020521,-0.1690634,-0.0028345014,0.21395299,0.07259917,0.18703106,0.69020665,0.42082292,-0.056411568,-0.24652942,-0.30674556,-0.50076747,-0.17407814,0.09923106,-0.21559566,-0.05639389,0.1465146,-0.47278848,-0.40265727,0.2846094,-0.26133162,0.05822513,0.0021926528,-0.40633434,0.005980898,0.29491398,-0.32588574,-0.27678993,0.139231,-0.13922894,0.08651397,-0.18737194,0.050677933,-0.19428547,0.13964461,0.30223036,0.18445787,0.05485686,-0.11795224,-0.001661867,0.34432027,0.43587318,0.74858266,0.3576698,-0.082627505,-0.2705225,0.044413026,0.19662353,-0.11979118,-0.017889934,-0.04816017,0.37251103,0.12058417,0.26244867,0.019333256,0.18465273,-0.10451664,0.2481135,-0.09162598,0.36763138,0.14225686,0.050876837,0.5594023,0.35468295,0.43911305,0.34432504,0.41413298,-0.15537685,0.21584219,-0.2508173,-0.36859965,-0.024192592,0.07930641,-0.027201839,-0.13322145,0.34799358,0.19169982,0.4164865,0.08707325,-0.26609856,-0.24703003,-0.2311522,-0.29741198,0.40063587,0.2985373,-0.026338158,-0.047262818,0.25679892,-0.15347077,0.18148404,0.30542722,-0.019984111,-0.2020723,-0.14678888,0.31344324,-0.29404953,-0.4897499,-0.5318185,-0.09357286,-0.20856985,-0.020959785,-0.07099233,-0.04384366,-0.14839739,0.0053922776,0.1349766,-0.5236492,-0.29933104,-0.18766272,-0.049668066,-0.28716785,-0.08528853,-0.3150322,-0.07595822,-0.53269446,-0.09743738,-0.37274876,-0.016160673,-0.18842629,-0.32544652,0.29554346,-0.25720292,-0.13718693,-0.2375403,-0.5480964,0.19435465,0.052329544,-0.02525061,-0.22831881,0.0303788,0.008057263
175,0.10241311,0.1402642,0.4794672,0.25433102,-0.10147277,-0.11166171,0.33631605,-0.25881532,0.004463368,-0.123941146,-0.21948224,0.3051899,0.4331091,-0.047892574,0.33718053,0.363456,0.30581436,-0.052477673,-0.2232664,0.13660005,0.31062105,0.3180563,0.056914788,-0.26823163,0.34655565,-0.22969401,0.41835847,0.2549309,-0.3543719,-0.2958776,-0.623135,-0.19707288,0.2487629,0.26047006,0.109193146,0.21987057,0.35301393,0.038663924,-0.21305405,-0.35143155,-0.07499593,-0.18442646,-0.038251936,-0.100520745,0.19014007,0.002722731,0.29985186,-0.15641326,-0.50586617,-0.17406659,-0.16522335,-0.13373458,0.36284655,0.5307877,-0.46217638,-0.37125415,0.41752076,-0.2736341,0.28401136,-0.32566226,0.112491935,-0.038644455,0.40855476,0.4209006,0.028960176,-0.17775333,-0.29634577,0.1669553,-0.2033932,0.26493275,0.03772249,-0.39020625,0.11234858,0.09815571,0.20056893,-0.25352776,-0.26830193,-0.5244134,-0.02955588,0.07470282,0.18454441,-0.09344709,-0.09534055,0.2172655,-0.27455577,0.0009912351,0.24982224,0.04131128,0.002196171,-0.048884545,-0.015663322,0.030766329,0.102783374,0.029739331,-0.3419766,0.11771818,-0.06300833,-0.09088394,0.32036448,-0.27978423,0.60263735,0.029678507,0.58333576,0.17947531,-0.014688321,0.2866882,0.056379896,-0.017279848,0.073659495,0.046414502,0.2514795,0.0047542895,-0.07049822,-0.10777986,0.2990166,-0.20200723,-0.19815941,-0.08702392,-0.216731,0.34890932,-0.36340863,-0.5564684,-0.42546332,-0.42617825,0.07700524,-0.26009178,-0.5284426,-0.24082036,0.06166932,-0.17269704,0.07089522,0.2587576,0.2077151,0.22359653,0.26125214,0.15441675,0.37359303,0.15841605,0.5109634
176,-0.5451461,0.26247397,-0.13847502,-0.25238112,0.14534992,-0.41016132,0.40863976,-0.09044184,-0.04947174,0.38742414,-0.1278818,0.07240036,0.09547,-0.04336384,0.28226608,0.31227604,0.2230567,0.20023601,0.49933565,-0.37175447,-0.2639208,0.24047925,0.18510188,-0.2911313,-0.11737935,0.26560384,0.3930732,-0.034650944,0.14199996,-0.029090261,-0.045964055,-0.058903143,-0.29379895,-0.06890441,0.21906622,-0.11692792,-0.109697096,-0.13766658,0.23458542,-0.25948784,0.123589694,0.15326187,0.028168969,-0.348307,0.26871693,0.31685245,0.082168244,-0.010156617,0.37468013,0.39082193,-0.12089458,0.028364636,-0.056543928,0.016048241,0.09503364,-0.09772269,0.12001404,-0.38204363,-0.07833719,-0.1369713,-0.19494204,0.043586932,0.15999238,-0.026137706,-0.08900706,-0.23223536,0.32769647,-0.10095862,-0.23505904,0.014252766,-0.2625633,0.37529445,0.23467179,-0.05311244,-0.020953372,-0.06169341,0.036310613,-0.01926221,0.24196719,-0.43877628,-0.28939867,-0.16635485,-0.05957261,-0.33411795,0.2457651,0.12815547,-0.2090081,-0.22704771,-0.018964361,0.3872267,0.03011372,-0.05014346,-0.30562967,-0.4528708,-0.19652024,-0.099887595,0.08603894,0.92422503,0.12925985,0.92119646,0.3573217,-0.20231694,0.18464798,-0.2634189,-0.37446705,0.22880766,-0.2343643,-0.23334394,0.33604556,-0.04579726,0.45804375,-0.11676991,-0.05145427,0.092079565,0.48397705,0.15809195,0.10769014,0.27224135,-0.016881624,0.17032385,0.2766745,0.43273878,0.57783747,-0.029905422,0.05390291,0.06101285,0.041837804,-0.079347946,0.06516021,0.124783844,-0.12549978,-0.23934883,0.36993566,0.025468132,0.41336912,-0.040131442,0.10092249,-0.18155317,0.32185495
177,-0.14284118,0.56152433,0.23346767,-0.13148339,0.013397545,-0.1574049,0.110971615,0.31904784,-0.08803395,0.34534946,0.14364232,-0.4760167,0.056356963,0.19621901,-0.028609524,0.17882143,-0.029431034,0.24395509,-0.15608089,-0.6486293,-0.006123162,-0.008757192,-0.027597262,-0.2016896,0.10634984,0.2665446,0.48147446,-0.06913945,0.2686624,-0.16763076,0.01431049,-0.30278024,-0.2215005,0.21928127,-0.2622002,-0.3621831,0.30743155,-0.5982944,-0.3440378,0.2623972,0.15641546,-0.28914136,-0.09509499,0.068340436,0.120655306,0.3884638,-0.2837274,-0.72065014,0.32157704,0.10005242,0.057555847,-0.2918079,-0.104218185,0.09522698,-0.5057959,0.19397874,-0.4206935,-0.124922566,-0.09329704,-0.21970312,0.27332315,-0.5773626,-0.6271666,-0.7642809,-0.24051458,-0.20604876,0.08278278,0.07046984,-0.09321752,-0.31137368,-0.012671928,0.2275565,-0.28614908,-0.119143166,-0.686378,-0.016100828,0.014401923,-0.39044374,-0.06572025,0.09563881,-0.017486371,0.21791293,-0.022673415,-0.039611526,0.41938955,0.10049628,0.28964207,-0.15437596,-0.09382395,0.41513336,0.42977938,0.46176472,0.30870342,0.48230487,0.08694978,0.30981764,-0.09050671,0.35877448,0.41169298,0.06986568,0.07271549,0.10894809,-0.029956385,-0.1666493,0.18723445,-0.16873114,0.032693114,-0.59707844,0.08315309,0.043451283,0.29321244,-0.10755856,-0.1994772,0.25759995,-0.4466486,-0.34340662,-0.28926823,-0.12112401,0.06780735,0.07474717,-0.24850465,-0.17037845,-0.021003032,0.5984764,0.29602888,-0.27467608,0.19170944,0.04357844,0.5698508,0.25397977,0.32227588,-0.101672895,0.080269836,0.31890154,-0.4877165,0.4101702,0.34650952,0.32799757,0.440142
178,-0.3181279,-0.009409794,-0.14658995,0.078738414,-0.29668677,0.0790158,0.5914522,-0.81181467,-0.14451385,-0.3445207,-1.1512463,0.29509532,-0.1661415,-0.21962443,-0.5041543,0.029558647,-0.14633739,-0.28839993,0.3316825,0.38092566,-0.11236881,-0.11894893,-0.109058775,-0.43695548,-0.13998178,-0.36065292,-0.2223601,0.11140488,-0.0051458725,0.25763255,-0.23790736,0.5052733,0.21525183,-0.76654506,-0.53282523,-0.23764493,0.21325108,-0.2018324,-0.31314337,0.18627468,0.31611836,-0.032974172,-0.38746557,-0.13497251,-0.17139967,-0.08939817,0.2032718,0.038393766,0.1663091,0.22376582,-0.07428021,0.15419824,-0.49742177,-0.6803566,0.53811634,-0.0465512,-0.27748764,0.070125066,-0.4161082,-0.46970078,-0.33658707,0.10129689,-0.23423396,0.20098317,-0.14020658,-0.5807998,0.2019128,-0.04940332,-0.050244313,-0.33546782,-0.17402308,-0.4587718,-0.3493095,-0.29293883,-0.13985984,-0.2983811,-0.3899816,-0.41326255,0.09054456,-0.2702159,-0.5871151,-0.43622985,-0.53510976,0.10517052,0.30627796,0.42699757,-0.95276713,-0.019960146,-0.2499936,0.043685693,-0.15880604,-0.5000013,-0.81900156,-0.94772077,-0.32000482,-0.39786392,-0.27179888,-0.02215466,-0.34490687,-0.2509766,0.060931366,0.048689716,0.061439198,-0.11659744,-0.03727708,-0.5639794,-0.22406234,-0.054326337,0.48493814,-0.2620007,-0.05577359,0.048808217,-0.12071067,-0.39347482,-0.124601535,-0.33869988,-0.40712625,0.020899558,0.25257203,-0.7368318,0.3129125,0.061352294,0.012790821,-0.16700737,0.19832744,0.020400973,-0.15467522,-0.22584338,-1.0214988,-0.11271281,-0.51265675,-0.48996705,-0.54365396,0.08114025,-0.2580833,-0.5803541,-0.5928488,-0.4013363,0.07399883
179,-0.4203663,-0.16428834,-0.43164328,-0.32098,-0.39430514,-0.3607697,-0.14780079,-0.113739,-0.495866,-0.36255792,-0.45374626,-0.2884683,-0.39197966,-0.48610213,-0.2603189,-0.6896391,-0.24270572,-0.115326814,-0.09456733,0.19344807,0.29837525,0.13156676,0.21542837,-0.37761182,0.10349723,-0.24466152,0.05051513,0.019782715,-0.070924915,-0.28695074,-0.31630924,0.009246192,-0.168874,-0.09833055,-0.24472284,-0.66466963,-0.10145329,-0.5219094,-0.683868,-0.6631776,-0.6662375,0.017880237,-0.47605276,-0.2046409,-0.6003146,-0.25211546,-0.4447189,0.21277182,-0.42509225,0.048707508,-0.64863193,-0.15907106,-0.2695492,0.11177044,0.07399989,-0.17893067,0.29688746,-0.16521007,0.016681252,-0.1369946,-0.15677457,0.116563685,0.236275,-0.56043255,-0.091591805,-0.4155999,-0.11243793,0.022518266,0.07915329,0.06527175,-0.36816835,-0.05540026,-0.022676071,0.11342158,-0.111923486,-0.24873511,-0.4475415,-0.6829533,0.13499673,-0.31799838,-0.30772364,-0.006625921,0.033965588,-0.15198614,-0.6468358,-0.38433513,-0.30110398,-0.3359402,-0.36950126,-0.6402416,-0.014361881,-0.13338137,0.098972365,0.0823976,-0.43709922,-0.067439295,-0.39947823,0.14089702,0.23045544,-0.3501192,0.4993831,-0.5498249,-0.3320235,-0.026531598,-0.046308912,0.24766389,-0.09978245,0.25699487,-0.04497022,-0.12789613,-0.13489534,-0.10102591,0.06417724,-0.48858446,-0.044992056,0.16683702,-0.4744991,-0.4354626,-0.29203248,-0.40812895,-0.54887354,-0.51394075,-0.44341537,-0.58245367,-0.14064363,-0.06816979,-0.26447988,0.19828576,0.040181164,-0.11419535,-0.064036146,-0.36477238,-0.5493876,-0.11171713,-0.25484705,-0.50692236,0.014979938,-0.05427652,-0.118609026
180,-0.21478716,-0.16750523,-0.79033065,-0.04401115,0.37322256,-0.16457713,-0.49688852,-0.2809207,-0.31329206,-0.30516228,0.13084416,-0.32094017,-0.35979903,0.02751965,-0.119995214,0.22530311,-0.0237135,0.51296496,0.016287917,-0.22513042,-0.18783963,-0.031280395,-0.31055173,-0.75642514,0.35105744,0.013599583,-0.20732152,-0.0806729,0.07317302,-0.78943664,-0.12605044,-0.18923582,-0.14987756,-0.31497052,-0.22301197,-0.36534142,-0.25916904,-0.37791216,0.07233678,-0.11496953,0.19265315,-0.39062297,-0.50716794,-0.2134371,0.048485715,0.027336724,-0.14928146,0.2625078,-0.073251404,-0.3193281,-0.32071194,-0.38511416,0.015618112,-0.1428159,-0.6641647,-0.27609387,-0.1461585,-0.8158083,-0.058699615,-0.08934973,0.08112918,-0.67049074,-0.7349342,-0.18798956,-0.18355656,0.11595202,-0.04187601,-0.5337733,-0.44542283,-0.26488885,-0.5542953,-0.029121967,-0.081219755,-0.46359873,-0.37196806,0.023843456,0.12417902,0.048708398,-0.12896663,0.2951682,0.20742294,-0.02378925,0.12901522,-0.43192232,0.03400543,0.24091008,-0.23012672,0.047685187,0.058726136,0.28920433,-0.49941194,0.113064155,0.30196857,-0.019454509,-0.31974077,-0.091659136,0.11903102,0.081217766,0.16066554,0.034401,0.010579057,-0.009453436,0.28728518,-0.06044139,-0.44811234,0.4658213,0.03935446,-0.30240542,0.20895791,-0.20908742,-0.09593074,-0.026243748,0.53614944,0.2009358,0.10932832,0.29934418,0.06798833,-0.16622418,0.11330694,0.04455806,-0.09303391,0.072167136,-0.15525505,0.10624412,-0.22836922,0.16180773,0.19743082,-0.022074522,0.33793175,0.021872316,-0.25427368,-0.30799606,-0.4406972,-0.33322233,0.08243931,4.6126832e-05,-0.03197262,0.09399158,0.51600206
181,0.021712113,0.16900878,0.19600882,-0.088784605,0.15855506,0.45164487,-0.16828655,0.08814921,0.31445786,0.2345594,-0.35875884,0.07724848,-0.20100121,0.14581797,-0.24335706,-0.06012064,-0.12540534,0.036885068,-0.23747577,-0.09882455,0.037806842,0.35997024,-0.06790664,0.21702032,0.007931183,-0.0209122,0.0665449,-0.07692824,0.15882094,0.3022602,0.21290392,-0.16507502,-0.31451163,0.52063316,0.18064477,0.4994542,0.19352996,0.38070384,-0.17030434,-0.2615733,0.19010568,-0.017831024,0.25616935,0.050199676,0.26672918,0.30729708,-0.24013045,0.16813415,0.0621653,0.09391906,0.14540197,0.43139386,0.2937046,0.34800315,0.27270782,0.3734955,0.1876371,-0.1451121,-0.15064883,0.17584865,0.3416476,-0.07792532,0.06552844,0.16084787,0.33460268,0.21625325,0.17678331,0.049220107,-0.09086407,0.23083626,-0.073757164,0.04865105,0.26830068,0.5065199,0.24211828,-0.14313526,0.2680084,0.3032519,0.25178012,-0.14112082,-0.056648713,-0.3572456,-0.05117818,0.4620599,-0.057897333,0.4014606,0.33940387,0.04676762,0.27712664,-0.08780756,-0.19607902,0.36460245,0.45741954,0.7690395,0.63258255,-0.006725198,0.027611867,-0.22877114,0.41699395,-0.022363503,-0.083365545,-0.12190435,-0.18797666,0.08186993,-0.15035999,-0.2445281,-0.020083714,0.30970767,0.20591056,0.3843803,-0.09371671,-0.02267408,0.13684796,0.036856707,0.18835685,0.09077399,0.07288884,0.48923376,0.3107263,-0.09317786,-0.25853476,0.0005371079,-0.12290387,0.09711641,-0.22698545,-0.25067854,-0.047071494,0.1590644,0.010113892,0.31362408,0.5266501,-0.12101073,-0.29299548,0.1936172,-0.12264275,0.4363548,0.15828647,0.02848422,0.11437436
182,0.54686856,-0.08833861,0.19028352,0.29505616,0.11353487,0.2816453,0.74458724,0.6511068,0.3597466,0.49677134,0.41307077,0.22830889,0.10892604,0.048198994,0.46992585,0.5369056,0.31718382,0.38574076,0.29017502,0.006128438,0.07135605,0.20892459,0.081111625,0.1338489,0.0125765065,0.14099066,-0.06303503,0.380169,0.40678537,0.5415172,0.62947243,0.22688466,0.2178609,0.3807137,0.25951108,0.030976504,-0.057666104,0.35585138,0.057430662,0.4035087,0.34312135,0.3851195,0.45785648,0.0942057,0.23713884,0.12117632,0.15196353,0.47256726,0.63938636,0.6553651,0.6242705,0.21846518,0.24508515,0.14561881,0.46989363,0.4337315,0.26734206,0.69149715,0.69240385,-0.18262081,0.689018,0.039088957,0.15415797,0.34006307,0.1461865,0.35844707,0.13430326,0.5366119,0.032903444,-0.11390681,0.68121564,0.491461,0.28713185,0.5937289,0.10472686,0.6371871,0.38352516,0.47200355,-0.2573667,0.21617073,0.5350134,0.6217475,0.7939384,0.20800826,0.42538083,0.13087073,0.4731254,0.5140951,0.5351028,0.24645348,0.33836645,0.63501346,0.28969982,0.5866993,0.5602292,0.15919513,-0.12439858,0.46897674,0.22842802,0.5743874,-0.04126868,-0.008153528,0.0704461,0.17138769,0.40729362,0.3750511,0.23196264,0.21726313,0.2099032,0.048558075,0.065078996,0.40872595,0.27662033,0.45275208,0.280816,0.13055013,-0.05906935,0.1874129,0.27680466,0.22000633,0.23426011,0.38385567,0.6904368,0.54121697,0.3940776,0.48510242,0.14894389,0.12163724,0.18991192,0.49308205,-0.0762737,0.44115523,0.4838322,-0.21718416,0.4874691,0.3363091,0.7235348,0.25921556,-0.09853078
183,-0.18204655,-0.14901674,-0.11641769,-0.2839365,-0.29855433,0.09299812,-0.070305124,-0.43800938,0.030467683,-0.20752737,-0.38823506,0.5844541,0.23608717,0.02730137,0.026733015,-0.2945509,0.47635475,-0.26736853,0.4581012,-0.21874769,0.2798975,0.024700375,0.58051574,-0.06283902,0.33610773,-0.18061066,-0.04687785,0.4697836,0.14328896,0.101604514,-0.16306035,-0.07559487,0.5177449,0.33765024,0.38176295,-0.26968265,0.12256214,-0.19659536,-0.1872887,-0.29545254,-0.038067132,0.4791929,-0.31129962,0.03880159,0.17634152,0.019295292,0.13794701,-0.1424262,-0.025699705,0.16590247,-0.23675346,-0.14154123,0.5119731,0.5663816,0.010492728,0.13076437,0.45474222,-0.1644599,-0.20820764,0.049777564,0.14303721,0.18229492,0.47924632,0.1240626,0.45498657,-0.04294533,0.24717651,0.27261126,0.24564844,0.5824184,0.24846646,0.25808078,-0.037625022,0.2863464,0.47165322,0.5166148,-0.27201122,0.10120982,0.22191699,-0.13497102,-0.21646808,0.014619934,-0.23883264,0.26177678,0.08503232,-0.04428295,0.1304684,-0.1377802,-0.06681093,-0.09170753,0.49100098,0.34080717,0.4510762,0.4502369,0.07972748,-0.02816079,-0.42895395,-0.37430564,0.35803574,0.23202902,-0.01470328,0.039116174,0.3284182,0.050795622,0.06523652,0.17131504,0.032933168,0.32402062,-0.27036002,0.4105757,-0.14002314,0.053032875,-0.067429975,-0.21367933,0.5648861,0.2463131,-0.15861148,0.3050611,0.34558338,-0.0549148,0.09421496,0.6035962,0.073506676,0.43151757,0.19302276,0.40502897,-0.19647205,0.19566926,0.12327404,0.035122033,-0.2208104,0.32525292,-0.16362838,-0.12102043,0.011559974,-0.20106098,0.3699719,0.23688395,0.27015653
